job_id,job_class,state_id,solvent_id,paired_solvent_id,reaction_ids,purposes,entity_type,species_name,family,formal_charge,multiplicity,split,anchor_type,use_for_training,geometry_source,geometry_key,geometry_hash,smd_parameter_temperature_K,functional,basis,ri_acceleration,scf_grid,smd_mode,smd_vector_source,smd_parameter_status,nprocs,maxcore_mb_per_rank,planning_core_h,workflow_revision,method_id,output_fields,job_status,method_source_id
SP0038,smd_energy_sp,A006_QM1_M1,S001,S001,RXN_AOX_A006,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Poly(styrene sulfonate) H-capped repeat-unit anion (PSS− proxy),Polymeric,-1,1,val,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A006:S001:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0039,smd_energy_sp,A011_Q0_M2,S001,S001,RXN_AOX_A011,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Chloride (Cl−),Inorganic,0,2,val,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A011:S001:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0040,smd_energy_sp,A011_QM1_M1,S001,S001,RXN_AOX_A011,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Chloride (Cl−),Inorganic,-1,1,val,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A011:S001:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0041,smd_energy_sp,D001_QP2_M1,S001,S001,RXN_SIG_M001,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,Thiophene sigma-complex dication,Thiophenes,2,1,train,,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D001:S001:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0042,smd_energy_sp,D022_QP2_M1,S001,S001,RXN_SIG_M022,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,"3,4-Ethylenedioxythiophene (EDOT) sigma-complex dication",Thiophenes,2,1,train,train_full25,1,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D022:S001:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0043,smd_energy_sp,D027_QP2_M1,S001,S001,RXN_SIG_M027,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,N-Methylpyrrole sigma-complex dication,Pyrroles,2,1,test,test_full25,0,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D027:S001:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0044,smd_energy_sp,D096_QP2_M1,S001,S001,RXN_SIG_M096,fixed_geometry_auxiliary_and_reaction_SP,sigma_complex_dication,"4,4-Dihexyl-CPDT sigma-complex dication",Fused-ring systems,2,1,val,,0,deterministic sigma construction then solvent-specific GFN2/ddCOSMO preoptimization with connectivity QC,surrogate:sigma_preopt:D096:S001:q2:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,4.22,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0045,smd_energy_sp,M001_Q0_M1,S001,S001,RXN_MOX_M001,fixed_geometry_auxiliary_and_reaction_SP,monomer,Thiophene,Thiophenes,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M001:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0046,smd_energy_sp,M001_QP1_M2,S001,S001,RXN_MOX_M001;RXN_SIG_M001,fixed_geometry_auxiliary_and_reaction_SP,monomer,Thiophene,Thiophenes,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M001:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0047,smd_energy_sp,M022_Q0_M1,S001,S001,RXN_MOX_M022,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxythiophene (EDOT)",Thiophenes,0,1,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M022:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0048,smd_energy_sp,M022_QP1_M2,S001,S001,RXN_MOX_M022;RXN_SIG_M022,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxythiophene (EDOT)",Thiophenes,1,2,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M022:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0049,smd_energy_sp,M027_QP1_M2,S001,S001,RXN_SIG_M027,fixed_geometry_auxiliary_and_reaction_SP,monomer,N-Methylpyrrole,Pyrroles,1,2,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M027:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0050,smd_energy_sp,M036_Q0_M1,S001,S001,RXN_MOX_M036,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxypyrrole (EDOP)",Pyrroles,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M036:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0051,smd_energy_sp,M036_QP1_M2,S001,S001,RXN_MOX_M036,fixed_geometry_auxiliary_and_reaction_SP,monomer,"3,4-Ethylenedioxypyrrole (EDOP)",Pyrroles,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M036:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0052,smd_energy_sp,M050_Q0_M1,S001,S001,RXN_MOX_M050,fixed_geometry_auxiliary_and_reaction_SP,monomer,Selenophene,Selenophenes,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M050:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0053,smd_energy_sp,M050_QP1_M2,S001,S001,RXN_MOX_M050,fixed_geometry_auxiliary_and_reaction_SP,monomer,Selenophene,Selenophenes,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M050:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0054,smd_energy_sp,M069_Q0_M1,S001,S001,RXN_MOX_M069,fixed_geometry_auxiliary_and_reaction_SP,monomer,Diphenylamine,Anilines,0,1,test,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M069:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0055,smd_energy_sp,M069_QP1_M2,S001,S001,RXN_MOX_M069,fixed_geometry_auxiliary_and_reaction_SP,monomer,Diphenylamine,Anilines,1,2,test,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M069:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0056,smd_energy_sp,M083_Q0_M1,S001,S001,RXN_MOX_M083,fixed_geometry_auxiliary_and_reaction_SP,monomer,"9,9-Dioctylfluorene",Fluorenes,0,1,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M083:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0057,smd_energy_sp,M083_QP1_M2,S001,S001,RXN_MOX_M083,fixed_geometry_auxiliary_and_reaction_SP,monomer,"9,9-Dioctylfluorene",Fluorenes,1,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M083:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0058,smd_energy_sp,M084_Q0_M1,S001,S001,RXN_MOX_M084,fixed_geometry_auxiliary_and_reaction_SP,monomer,"4,7-Bis(thiophen-2-yl)-2,1,3-benzothiadiazole (TBT)",Donor–Acceptor units,0,1,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M084:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0059,smd_energy_sp,M084_QP1_M2,S001,S001,RXN_MOX_M084,fixed_geometry_auxiliary_and_reaction_SP,monomer,"4,7-Bis(thiophen-2-yl)-2,1,3-benzothiadiazole (TBT)",Donor–Acceptor units,1,2,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M084:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0060,smd_energy_sp,M096_Q0_M1,S001,S001,RXN_MOX_M096,fixed_geometry_auxiliary_and_reaction_SP,monomer,"4,4-Dihexyl-CPDT",Fused-ring systems,0,1,val,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M096:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0061,smd_energy_sp,M096_QP1_M2,S001,S001,RXN_MOX_M096;RXN_SIG_M096,fixed_geometry_auxiliary_and_reaction_SP,monomer,"4,4-Dihexyl-CPDT",Fused-ring systems,1,2,val,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:M096:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0062,smd_energy_sp,S001_Q0_M1,S001,S001,RXN_SOX_S001,fixed_geometry_auxiliary_and_reaction_SP,solvent_oxidation_target,Acetonitrile (MeCN),Nitrile,0,1,train,self_medium,1,self-medium Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:S001:S001:q0:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0063,smd_energy_sp,S001_QP1_M2,S001,S001,RXN_SOX_S001,fixed_geometry_auxiliary_and_reaction_SP,solvent_oxidation_target,Acetonitrile (MeCN),Nitrile,1,2,train,self_medium,1,self-medium Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:S001:S001:q1:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0064,smd_energy_sp,A002_Q0_M2,S002,S002,RXN_AOX_A002,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Tetrafluoroborate (BF4−),Lithium; Tetraalkylammonium,0,2,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A002:S002:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0065,smd_energy_sp,A002_QM1_M1,S002,S002,RXN_AOX_A002,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Tetrafluoroborate (BF4−),Lithium; Tetraalkylammonium,-1,1,test,test_full25,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A002:S002:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0066,smd_energy_sp,A004_Q0_M2,S002,S002,RXN_AOX_A004,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Trifluoromethanesulfonate (OTf−),Tetraalkylammonium,0,2,test,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A004:S002:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0067,smd_energy_sp,A004_QM1_M1,S002,S002,RXN_AOX_A004,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Trifluoromethanesulfonate (OTf−),Tetraalkylammonium,-1,1,test,,0,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A004:S002:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0068,smd_energy_sp,A005_Q0_M2,S002,S002,RXN_AOX_A005,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Bis(trifluoromethanesulfonyl)imide (TFSI−),Lithium; Tetraalkylammonium,0,2,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A005:S002:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0069,smd_energy_sp,A005_QM1_M1,S002,S002,RXN_AOX_A005,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,Bis(trifluoromethanesulfonyl)imide (TFSI−),Lithium; Tetraalkylammonium,-1,1,train,train_full25,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A005:S002:q-1:m1,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
SP0070,smd_energy_sp,A009_Q0_M2,S002,S002,RXN_AOX_A009,fixed_geometry_auxiliary_and_reaction_SP,electrolyte_anion,"4-Methylbenzenesulfonate (tosylate, pTS−)",Organic acid,0,2,train,,1,solvent-specific Tier-1 GFN2/ddCOSMO optimized state geometry,tier1:redox:A009:S002:q0:m2,,298.15,wB97X-D3,def2-TZVPD,RIJCOSX + def2/J,TightSCF; DEFGRID3,native_orca_smd,solvent_smd_registry.csv,resolved_authoritative,8,3000,1.74,jhtvs-ft0806-sp-v3,T2_wB97X-D3_def2-TZVPD_SMD_energy_SP_v1,final_energy_Eh;CPCM_Dielectric_Eh;SMD_CDS_Eh;echoed_smd_vector;normal_termination;geometry_hash,planned,SRC_PROJECT_TIER2_CURRENT;SRC_ORCA61_SMD;SRC_HANDOFF_SPEC
